"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20212","11","서울시","CS200010","변호사사무소","4674","4674","2","111","2","82","0"
"20212","11","서울시","CS200034","여관","2933","2959","2","68","4","128","26"
"20212","11","서울시","CS200036","고시원","137","137","3","4","4","6","0"
"20212","11","서울시","CS300002","편의점","2266","9083","4","383","3","282","6817"
"20212","11","서울시","CS300010","반찬가게","8771","9042","3","288","2","181","271"
"20212","11","서울시","CS300021","문구","4056","4520","1","52","1","59","464"
"20212","11","서울시","CS100005","제과점","4568","6554","6","417","3","219","1986"
"20212","11","서울시","CS100006","패스트푸드점","2845","6106","7","426","4","220","3261"
"20212","11","서울시","CS100007","치킨전문점","2690","6982","5","330","6","421","4292"
"20212","11","서울시","CS200007","치과의원","5098","5098","1","72","1","55","0"
"20212","11","서울시","CS200014","회계사사무소","879","879","1","12","1","6","0"
"20212","11","서울시","CS200019","PC방","1573","1751","3","55","6","111","178"
"20212","11","서울시","CS300006","미곡판매","3250","3250","1","36","2","58","0"
"20212","11","서울시","CS300014","신발","4984","5061","2","79","2","123","77"
"20212","11","서울시","CS300028","화초","5505","5545","2","127","2","110","40"
"20212","11","서울시","CS300029","애완동물","1641","1700","5","89","5","76","59"
"20212","11","서울시","CS300032","가전제품","2602","2602","1","29","2","45","0"
"20212","11","서울시","CS300037","중고차판매","840","840","3","23","3","21","0"
"20212","11","서울시","CS100002","중식음식점","5278","5908","6","352","4","251","630"
"20212","11","서울시","CS200006","일반의원","9663","9663","2","177","1","103","0"
"20212","11","서울시","CS200021","기타오락장","1395","1532","5","76","9","142","137"
"20212","11","서울시","CS200028","미용실","18960","20499","3","558","2","446","1539"
"20212","11","서울시","CS200031","세탁소","4928","6022","3","154","2","128","1094"
"20212","11","서울시","CS200035","게스트하우스","1062","1083","3","31","4","46","21"
"20212","11","서울시","CS200038","독서실","2465","3163","5","168","3","95","698"
"20212","11","서울시","CS300004","핸드폰","7678","7731","2","188","3","192","53"
"20212","11","서울시","CS300007","육류판매","7682","7722","3","233","3","190","40"
"20212","11","서울시","CS300017","시계및귀금속","5800","5910","2","88","1","69","110"
"20212","11","서울시","CS300019","의료기기","3814","3838","2","74","2","68","24"
"20212","11","서울시","CS300030","중고가구","200","200","1","1","1","1","0"
"20212","11","서울시","CS300042","주유소","1012","1012","2","18","2","22","0"
"20212","11","서울시","CS200002","외국어학원","2122","2183","5","103","3","61","61"
"20212","11","서울시","CS200017","골프연습장","1589","1642","4","61","2","29","53"
"20212","11","서울시","CS200029","네일숍","4341","4440","5","226","3","119","99"
"20212","11","서울시","CS200042","통번역서비스","2294","2294","2","47","3","57","0"
"20212","11","서울시","CS200045","비디오/서적임대","196","218","1","3","2","4","22"
"20212","11","서울시","CS300003","컴퓨터및주변장치판매","9673","9676","1","122","1","113","3"
"20212","11","서울시","CS300009","청과상","9020","9043","3","224","2","220","23"
"20212","11","서울시","CS300016","안경","2018","2671","2","58","2","53","653"
"20212","11","서울시","CS300023","미용재료","1497","1497","1","18","2","31","0"
"20212","11","서울시","CS300031","가구","3580","3584","2","74","1","37","4"
"20212","11","서울시","CS300033","철물점","2253","2253","1","22","1","25","0"
"20212","11","서울시","CS300034","악기","758","758","1","5","1","4","0"
"20212","11","서울시","CS300039","모터사이클및부품","717","717","2","13","1","7","0"
"20212","11","서울시","CS100004","양식음식점","6728","7715","6","472","4","319","987"
"20212","11","서울시","CS100009","호프-간이주점","15978","17992","4","708","5","832","2014"
"20212","11","서울시","CS100010","커피-음료","18653","24263","6","1543","4","957","5610"
"20212","11","서울시","CS200008","한의원","3889","3889","2","86","2","74","0"
"20212","11","서울시","CS200018","볼링장","145","145","0","0","0","0","0"
"20212","11","서울시","CS200020","전자게임장","320","337","7","24","10","34","17"
"20212","11","서울시","CS200030","피부관리실","5835","6079","5","301","2","147","244"
"20212","11","서울시","CS200043","건축물청소","4735","4837","4","178","2","88","102"
"20212","11","서울시","CS300008","수산물판매","6197","6232","2","119","2","135","35"
"20212","11","서울시","CS300012","한복점","348","348","1","2","2","6","0"
"20212","11","서울시","CS300015","가방","3049","3073","2","60","2","73","24"
"20212","11","서울시","CS300026","완구","895","897","1","10","2","18","2"
"20212","11","서울시","CS100003","일식음식점","5282","6269","6","386","4","218","987"
"20212","11","서울시","CS200001","일반교습학원","20070","21994","3","730","2","460","1924"
"20212","11","서울시","CS200004","컴퓨터학원","464","470","2","9","1","6","6"
"20212","11","서울시","CS200011","변리사사무소","943","943","2","15","1","13","0"
"20212","11","서울시","CS200023","통신기기수리","588","588","2","13","2","14","0"
"20212","11","서울시","CS200025","자동차수리","4227","4731","1","53","2","74","504"
"20212","11","서울시","CS200037","노래방","6188","6315","3","214","5","288","127"
"20212","11","서울시","CS200039","DVD방","49","49","4","2","16","8","0"
"20212","11","서울시","CS200040","녹음실","1174","1176","2","26","1","13","2"
"20212","11","서울시","CS300001","슈퍼마켓","8889","12289","3","325","3","401","3400"
"20212","11","서울시","CS300013","유아의류","1777","1902","2","29","3","50","125"
"20212","11","서울시","CS300020","서적","4108","4190","2","69","1","58","82"
"20212","11","서울시","CS300022","화장품","14434","15483","2","365","3","414","1049"
"20212","11","서울시","CS300035","인테리어","4311","4313","2","71","1","61","2"
"20212","11","서울시","CS300036","조명용품","11652","11662","1","90","1","106","10"
"20212","11","서울시","CS300040","재생용품 판매점","1327","1327","1","16","2","20","0"
"20212","11","서울시","CS100008","분식전문점","8868","12051","6","675","5","591","3183"
"20212","11","서울시","CS200003","예술학원","9155","9538","3","311","2","188","383"
"20212","11","서울시","CS200012","법무사사무소","2307","2307","2","50","1","20","0"
"20212","11","서울시","CS200015","세무사사무소","6723","6723","1","79","0","24","0"
"20212","11","서울시","CS200016","당구장","3568","3632","4","149","5","162","64"
"20212","11","서울시","CS200032","가전제품수리","2913","2915","2","64","2","58","2"
"20212","11","서울시","CS200033","부동산중개업","41356","41401","3","1226","2","943","45"
"20212","11","서울시","CS200041","사진관","5665","5687","3","171","1","75","22"
"20212","11","서울시","CS200044","여행사","6908","6914","1","55","1","95","6"
"20212","11","서울시","CS300005","주류도매","938","938","2","17","2","19","0"
"20212","11","서울시","CS300011","일반의류","50648","50748","2","1057","3","1263","100"
"20212","11","서울시","CS300027","섬유제품","2966","2969","1","38","2","46","3"
"20212","11","서울시","CS300038","자동차부품","3792","3797","2","68","1","44","5"
"20212","11","서울시","CS100001","한식음식점","49813","57207","4","2368","4","2351","7394"
"20212","11","서울시","CS200013","기타법무서비스","2241","2241","4","81","2","41","0"
"20212","11","서울시","CS200022","복권방","904","904","1","8","2","15","0"
"20212","11","서울시","CS200024","스포츠클럽","3302","3483","5","176","2","79","181"
"20212","11","서울시","CS200026","자동차미용","1490","1613","4","60","3","53","123"
"20212","11","서울시","CS200027","모터사이클수리","641","652","3","16","2","11","11"
"20212","11","서울시","CS200046","의류임대","646","647","2","15","3","16","1"
"20212","11","서울시","CS200047","가정용품임대","1035","1035","3","29","3","26","0"
"20212","11","서울시","CS300018","의약품","7744","8271","2","168","1","115","527"
"20212","11","서울시","CS300024","운동/경기용품","3576","3580","2","84","2","65","4"
"20212","11","서울시","CS300025","자전거 및 기타운송장비","855","855","1","7","1","4","0"
"20212","11","서울시","CS300041","예술품","1778","1778","3","55","2","32","0"
"20212","11","서울시","CS300043","전자상거래업","20688","20702","4","775","4","780","14"
"20211","11","서울시","CS200005","스포츠 강습","6702","7011","4","250","2","159","309"
"20211","11","서울시","CS200009","동물병원","941","951","0","4","0","1","10"
"20211","11","서울시","CS200010","변호사사무소","4645","4645","3","144","2","113","0"
"20211","11","서울시","CS200034","여관","2995","3019","2","61","3","100","24"
"20211","11","서울시","CS200036","고시원","139","139","1","2","7","9","0"
"20211","11","서울시","CS300002","편의점","2229","8982","4","343","3","279","6753"
"20211","11","서울시","CS300010","반찬가게","8675","8935","3","293","3","220","260"
"20211","11","서울시","CS300021","문구","4059","4527","1","57","2","78","468"
"20211","11","서울시","CS100005","제과점","4385","6356","5","309","3","197","1971"
"20211","11","서울시","CS100006","패스트푸드점","2708","5900","6","353","3","190","3192"
"20211","11","서울시","CS100007","치킨전문점","2755","7073","5","354","4","261","4318"
"20211","11","서울시","CS200007","치과의원","5081","5081","1","53","1","62","0"
"20211","11","서울시","CS200014","회계사사무소","873","873","1","7","1","6","0"
"20211","11","서울시","CS200019","PC방","1622","1807","3","49","6","103","185"
"20211","11","서울시","CS300006","미곡판매","3272","3272","1","33","2","80","0"
"20211","11","서울시","CS300014","신발","5029","5105","2","105","3","134","76"
"20211","11","서울시","CS300028","화초","5488","5528","2","132","3","140","40"
"20211","11","서울시","CS300029","애완동물","1629","1687","4","65","4","59","58"
"20211","11","서울시","CS300032","가전제품","2618","2618","1","30","2","46","0"
"20211","11","서울시","CS300037","중고차판매","838","838","3","25","4","30","0"
"20211","11","서울시","CS100002","중식음식점","5192","5807","4","221","3","177","615"
"20211","11","서울시","CS200006","일반의원","9589","9589","2","213","1","129","0"
"20211","11","서울시","CS200021","기타오락장","1458","1598","3","53","6","103","140"
"20211","11","서울시","CS200028","미용실","18867","20387","2","423","2","327","1520"
"20211","11","서울시","CS200031","세탁소","4905","5996","2","141","2","97","1091"
"20211","11","서울시","CS200035","게스트하우스","1078","1098","4","42","4","46","20"
"20211","11","서울시","CS200038","독서실","2424","3090","6","196","3","94","666"
"20211","11","서울시","CS300004","핸드폰","7682","7735","3","197","3","224","53"
"20211","11","서울시","CS300007","육류판매","7639","7679","2","148","3","213","40"
"20211","11","서울시","CS300017","시계및귀금속","5782","5891","1","78","2","92","109"
"20211","11","서울시","CS300019","의료기기","3807","3832","2","92","3","98","25"
"20211","11","서울시","CS300030","중고가구","200","200","2","3","0","0","0"
"20211","11","서울시","CS300042","주유소","1016","1016","3","29","2","21","0"
"20211","11","서울시","CS200002","외국어학원","2078","2141","4","78","5","101","63"
"20211","11","서울시","CS200017","골프연습장","1560","1610","4","60","2","28","50"
"20211","11","서울시","CS200029","네일숍","4233","4333","4","166","3","107","100"
"20244","11","서울시","CS200020","전자게임장","235","248","0","1","7","18","13"
"20244","11","서울시","CS200030","피부관리실","8765","9043","6","498","2","206","278"
"20244","11","서울시","CS200043","건축물청소","5961","6071","1","74","2","121","110"
"20244","11","서울시","CS300008","수산물판매","5516","5562","0","6","2","106","46"
"20244","11","서울시","CS300012","한복점","302","302","0","0","1","4","0"
"20244","11","서울시","CS300015","가방","3007","3025","1","37","2","45","18"
"20244","11","서울시","CS300026","완구","992","993","5","53","1","9","1"
"20244","11","서울시","CS100003","일식음식점","6378","7501","4","299","4","308","1123"
"20244","11","서울시","CS200001","일반교습학원","24550","26773","3","879","2","625","2223"
"20244","11","서울시","CS200004","컴퓨터학원","428","436","0","0","4","17","8"
"20244","11","서울시","CS200011","변리사사무소","980","980","0","0","1","5","0"
"20244","11","서울시","CS200023","통신기기수리","535","535","1","6","1","7","0"
"20244","11","서울시","CS200025","자동차수리","4101","4577","1","58","1","46","476"
"20244","11","서울시","CS200037","노래방","5624","5760","3","167","4","200","136"
"20244","11","서울시","CS200039","DVD방","52","52","44","23","0","0","0"
"20244","11","서울시","CS200040","녹음실","1160","1162","0","0","1","16","2"
"20244","11","서울시","CS300001","슈퍼마켓","8316","11982","4","432","2","292","3666"
"20244","11","서울시","CS300013","유아의류","1629","1730","1","19","3","48","101"
"20244","11","서울시","CS300020","서적","4179","4258","1","58","1","55","79"
"20244","11","서울시","CS300022","화장품","13527","14351","1","103","2","291","824"
"20244","11","서울시","CS300035","인테리어","4274","4276","2","86","1","55","2"
"20244","11","서울시","CS300036","조명용품","11265","11273","0","22","1","86","8"
"20244","11","서울시","CS300040","재생용품 판매점","1263","1263","0","1","2","19","0"
"20244","11","서울시","CS100008","분식전문점","9314","12321","4","456","4","525","3007"
"20244","11","서울시","CS200003","예술학원","10267","10717","2","244","3","264","450"
"20244","11","서울시","CS200012","법무사사무소","2328","2328","0","8","1","11","0"
"20244","11","서울시","CS200015","세무사사무소","7837","7837","2","116","1","65","0"
"20244","11","서울시","CS200016","당구장","3864","3906","4","158","4","152","42"
"20244","11","서울시","CS200032","가전제품수리","2983","2987","1","32","1","40","4"
"20244","11","서울시","CS200033","부동산중개업","40129","40185","0","17","2","739","56"
"20244","11","서울시","CS200041","사진관","6802","6913","2","122","2","113","111"
"20244","11","서울시","CS200044","여행사","7005","7011","1","37","1","83","6"
"20244","11","서울시","CS300005","주류도매","920","920","0","0","1","11","0"
"20244","11","서울시","CS300011","일반의류","48350","48445","1","580","2","992","95"
"20244","11","서울시","CS300027","섬유제품","2876","2880","2","56","1","36","4"
"20244","11","서울시","CS300038","자동차부품","3658","3662","0","5","1","32","4"
"20244","11","서울시","CS100001","한식음식점","51951","59427","4","2468","4","2071","7476"
"20244","11","서울시","CS200013","기타법무서비스","2441","2441","0","2","1","18","0"
"20244","11","서울시","CS200022","복권방","1174","1174","0","0","1","17","0"
"20244","11","서울시","CS200024","스포츠클럽","4562","4762","3","129","3","128","200"
"20244","11","서울시","CS200026","자동차미용","1664","1780","2","29","2","36","116"
"20244","11","서울시","CS200027","모터사이클수리","714","725","3","20","2","15","11"
"20244","11","서울시","CS200046","의류임대","601","603","0","1","3","15","2"
"20244","11","서울시","CS200047","가정용품임대","1120","1122","0","0","1","12","2"
"20244","11","서울시","CS300018","의약품","8275","8850","2","164","2","147","575"
"20244","11","서울시","CS300024","운동/경기용품","3846","3851","2","66","1","55","5"
"20244","11","서울시","CS300025","자전거 및 기타운송장비","831","831","1","6","1","7","0"
"20244","11","서울시","CS300041","예술품","2281","2281","2","49","1","17","0"
"20244","11","서울시","CS300043","전자상거래업","23220","23235","0","8","5","1105","15"
"20211","11","서울시","CS200042","통번역서비스","2304","2304","3","66","3","76","0"
"20211","11","서울시","CS200045","비디오/서적임대","199","219","2","5","7","16","20"
"20211","11","서울시","CS300003","컴퓨터및주변장치판매","9663","9667","1","122","2","153","4"
"20211","11","서울시","CS300009","청과상","9016","9039","2","206","3","255","23"
"20211","11","서울시","CS300016","안경","2013","2666","2","48","2","51","653"
"20211","11","서울시","CS300023","미용재료","1510","1510","1","20","3","50","0"
"20211","11","서울시","CS300031","가구","3543","3547","2","63","2","59","4"
"20211","11","서울시","CS300033","철물점","2256","2256","2","35","1","21","0"
"20211","11","서울시","CS300034","악기","757","757","2","11","1","10","0"
"20211","11","서울시","CS300039","모터사이클및부품","711","711","3","18","2","14","0"
"20211","11","서울시","CS100004","양식음식점","6595","7562","5","350","3","255","967"
"20211","11","서울시","CS100009","호프-간이주점","16075","18116","2","404","3","583","2041"
"20211","11","서울시","CS100010","커피-음료","18194","23677","4","1028","4","817","5483"
"20211","11","서울시","CS200008","한의원","3877","3877","2","62","1","55","0"
"20211","11","서울시","CS200018","볼링장","145","145","2","3","4","6","0"
"20211","11","서울시","CS200020","전자게임장","329","347","8","27","8","28","18"
"20211","11","서울시","CS200030","피부관리실","5688","5925","4","263","2","127","237"
"20211","11","서울시","CS200043","건축물청소","4644","4747","3","160","2","102","103"
"20211","11","서울시","CS300008","수산물판매","6215","6248","2","112","2","130","33"
"20211","11","서울시","CS300012","한복점","352","352","0","0","1","4","0"
"20211","11","서울시","CS300015","가방","3061","3086","2","66","3","82","25"
"20211","11","서울시","CS300026","완구","903","905","2","14","3","23","2"
"20211","11","서울시","CS100003","일식음식점","5134","6101","4","253","3","190","967"
"20211","11","서울시","CS200001","일반교습학원","19825","21724","4","819","3","583","1899"
"20211","11","서울시","CS200004","컴퓨터학원","461","467","3","16","2","8","6"
"20211","11","서울시","CS200011","변리사사무소","941","941","2","22","1","9","0"
"20211","11","서울시","CS200023","통신기기수리","589","589","2","11","3","15","0"
"20211","11","서울시","CS200025","자동차수리","4243","4752","1","63","1","60","509"
"20211","11","서울시","CS200037","노래방","6261","6389","1","77","3","173","128"
"20211","11","서울시","CS200039","DVD방","55","55","2","1","11","6","0"
"20211","11","서울시","CS200040","녹음실","1161","1163","3","33","2","21","2"
"20211","11","서울시","CS300001","슈퍼마켓","8962","12365","2","276","3","360","3403"
"20211","11","서울시","CS300013","유아의류","1797","1923","3","63","4","75","126"
"20211","11","서울시","CS300020","서적","4100","4179","2","74","3","126","79"
"20211","11","서울시","CS300022","화장품","14438","15532","2","335","3","494","1094"
"20211","11","서울시","CS300035","인테리어","4301","4303","1","49","2","80","2"
"20211","11","서울시","CS300036","조명용품","11668","11678","1","91","1","126","10"
"20211","11","서울시","CS300040","재생용품 판매점","1331","1331","1","9","2","26","0"
"20211","11","서울시","CS100008","분식전문점","8798","11967","5","540","3","401","3169"
"20211","11","서울시","CS200003","예술학원","9031","9415","3","291","2","212","384"
"20211","11","서울시","CS200012","법무사사무소","2277","2277","2","34","1","27","0"
"20211","11","서울시","CS200015","세무사사무소","6668","6668","2","100","1","51","0"
"20211","11","서울시","CS200016","당구장","3584","3645","3","107","3","113","61"
"20211","11","서울시","CS200032","가전제품수리","2907","2909","2","63","2","69","2"
"20211","11","서울시","CS200033","부동산중개업","41079","41118","3","1197","3","1029","39"
"20211","11","서울시","CS200041","사진관","5569","5591","3","141","2","115","22"
"20211","11","서울시","CS200044","여행사","6948","6954","1","56","3","190","6"
"20211","11","서울시","CS300005","주류도매","940","940","2","23","1","13","0"
"20211","11","서울시","CS300011","일반의류","50854","50954","3","1263","3","1409","100"
"20211","11","서울시","CS300027","섬유제품","2974","2977","1","43","2","49","3"
"20211","11","서울시","CS300038","자동차부품","3768","3773","2","72","2","61","5"
"20211","11","서울시","CS100001","한식음식점","49837","57190","4","1975","3","1607","7353"
"20211","11","서울시","CS200013","기타법무서비스","2201","2201","3","74","2","45","0"
"20211","11","서울시","CS200022","복권방","911","911","1","5","2","22","0"
"20211","11","서울시","CS200024","스포츠클럽","3206","3386","4","146","3","89","180"
"20211","11","서울시","CS200026","자동차미용","1486","1606","4","59","3","48","120"
"20211","11","서울시","CS200027","모터사이클수리","636","647","3","17","1","6","11"
"20211","11","서울시","CS200046","의류임대","647","648","2","13","2","15","1"
"20211","11","서울시","CS200047","가정용품임대","1032","1032","3","32","3","30","0"
"20211","11","서울시","CS300018","의약품","7692","8218","2","164","2","128","526"
"20211","11","서울시","CS300024","운동/경기용품","3557","3561","3","101","2","68","4"
"20211","11","서울시","CS300025","자전거 및 기타운송장비","852","852","1","10","2","19","0"
"20211","11","서울시","CS300041","예술품","1755","1755","2","36","2","40","0"
"20211","11","서울시","CS300043","전자상거래업","20693","20707","3","633","7","1341","14"
"20204","11","서울시","CS200005","스포츠 강습","6616","6920","5","350","2","168","304"
"20204","11","서울시","CS200009","동물병원","938","948","1","10","1","7","10"
"20204","11","서울시","CS200010","변호사사무소","4614","4614","3","141","2","81","0"
"20204","11","서울시","CS200034","여관","3033","3058","3","96","4","122","25"
"20204","11","서울시","CS200036","고시원","146","146","2","3","8","12","0"
"20204","11","서울시","CS300002","편의점","2189","8918","5","423","3","297","6729"
"20204","11","서울시","CS300010","반찬가게","8607","8862","4","309","2","188","255"
"20204","11","서울시","CS300021","문구","4075","4548","1","57","1","64","473"
"20204","11","서울시","CS100005","제과점","4268","6244","7","431","4","226","1976"
"20204","11","서울시","CS100006","패스트푸드점","2616","5737","7","396","3","172","3121"
"20204","11","서울시","CS100007","치킨전문점","2734","6980","7","458","5","331","4246"
"20204","11","서울시","CS200007","치과의원","5090","5090","1","56","1","38","0"
"20204","11","서울시","CS200014","회계사사무소","872","872","1","10","0","3","0"
"20204","11","서울시","CS200019","PC방","1669","1861","2","44","6","120","192"
"20204","11","서울시","CS300006","미곡판매","3319","3319","2","65","1","29","0"
"20204","11","서울시","CS300014","신발","5063","5134","2","115","3","145","71"
"20204","11","서울시","CS300028","화초","5497","5536","3","151","2","109","39"
"20204","11","서울시","CS300029","애완동물","1622","1681","5","79","3","52","59"
"20204","11","서울시","CS300032","가전제품","2634","2634","1","29","1","37","0"
"20204","11","서울시","CS300037","중고차판매","843","843","3","23","2","13","0"
"20204","11","서울시","CS100002","중식음식점","5165","5763","5","309","4","223","598"
"20204","11","서울시","CS200006","일반의원","9505","9505","2","167","1","101","0"
"20204","11","서울시","CS200021","기타오락장","1511","1648","7","111","8","134","137"
"20204","11","서울시","CS200028","미용실","18772","20291","2","453","2","377","1519"
"20204","11","서울시","CS200031","세탁소","4855","5952","3","169","2","111","1097"
"20204","11","서울시","CS200035","게스트하우스","1083","1102","2","23","6","66","19"
"20204","11","서울시","CS200038","독서실","2353","2988","8","231","3","86","635"
"20204","11","서울시","CS300004","핸드폰","7708","7762","3","227","3","219","54"
"20204","11","서울시","CS300007","육류판매","7704","7744","3","216","2","170","40"
"20204","11","서울시","CS300017","시계및귀금속","5800","5905","2","104","1","70","105"
"20204","11","서울시","CS300019","의료기기","3814","3838","2","94","2","67","24"
"20204","11","서울시","CS300030","중고가구","197","197","1","2","0","0","0"
"20204","11","서울시","CS300042","주유소","1008","1008","1","14","1","12","0"
"20204","11","서울시","CS200002","외국어학원","2100","2164","5","102","3","64","64"
"20204","11","서울시","CS200017","골프연습장","1532","1578","4","67","3","39","46"
"20204","11","서울시","CS200029","네일숍","4169","4274","3","146","3","122","105"
"20204","11","서울시","CS200042","통번역서비스","2314","2314","3","79","2","48","0"
"20204","11","서울시","CS200045","비디오/서적임대","212","230","0","1","5","12","18"
"20204","11","서울시","CS300003","컴퓨터및주변장치판매","9695","9698","2","186","1","105","3"
"20204","11","서울시","CS300009","청과상","9065","9088","3","255","2","186","23"
"20204","11","서울시","CS300016","안경","2014","2669","2","51","1","34","655"
"20204","11","서울시","CS300023","미용재료","1540","1540","3","43","2","24","0"
"20204","11","서울시","CS300031","가구","3539","3543","2","55","1","25","4"
"20204","11","서울시","CS300033","철물점","2242","2242","1","31","1","27","0"
"20204","11","서울시","CS300034","악기","756","756","1","6","1","4","0"
"20204","11","서울시","CS300039","모터사이클및부품","707","707","4","28","1","8","0"
"20204","11","서울시","CS100004","양식음식점","6522","7467","6","436","4","272","945"
"20204","11","서울시","CS100009","호프-간이주점","16219","18295","4","793","5","876","2076"
"20204","11","서울시","CS100010","커피-음료","18046","23466","6","1289","4","900","5420"
"20204","11","서울시","CS200008","한의원","3870","3870","2","58","1","43","0"
"20204","11","서울시","CS200018","볼링장","148","148","1","2","3","5","0"
"20204","11","서울시","CS200020","전자게임장","330","348","7","23","10","33","18"
"20204","11","서울시","CS200030","피부관리실","5553","5789","3","196","3","185","236"
"20204","11","서울시","CS200043","건축물청소","4589","4689","5","212","2","68","100"
"20204","11","서울시","CS300008","수산물판매","6232","6266","2","143","2","108","34"
"20204","11","서울시","CS300012","한복점","356","356","1","2","2","7","0"
"20204","11","서울시","CS300015","가방","3078","3102","2","67","3","86","24"
"20204","11","서울시","CS300026","완구","912","914","3","28","2","19","2"
"20204","11","서울시","CS100003","일식음식점","5086","6038","6","389","3","208","952"
"20204","11","서울시","CS200001","일반교습학원","19608","21488","4","795","2","502","1880"
"20204","11","서울시","CS200004","컴퓨터학원","453","459","3","15","2","10","6"
"20204","11","서울시","CS200011","변리사사무소","928","928","1","12","1","8","0"
"20204","11","서울시","CS200023","통신기기수리","593","593","3","17","2","10","0"
"20204","11","서울시","CS200025","자동차수리","4237","4749","1","46","1","57","512"
"20204","11","서울시","CS200037","노래방","6353","6485","3","162","4","279","132"
"20204","11","서울시","CS200039","DVD방","60","60","0","0","10","6","0"
"20204","11","서울시","CS200040","녹음실","1149","1151","3","37","2","22","2"
"20204","11","서울시","CS300001","슈퍼마켓","9048","12449","3","376","3","349","3401"
"20204","11","서울시","CS300013","유아의류","1806","1935","3","49","3","53","129"
"20204","11","서울시","CS300020","서적","4152","4231","2","87","2","72","79"
"20204","11","서울시","CS300022","화장품","14570","15691","4","568","3","424","1121"
"20204","11","서울시","CS300035","인테리어","4332","4334","1","60","1","57","2"
"20204","11","서울시","CS300036","조명용품","11702","11713","1","143","1","93","11"
"20204","11","서울시","CS300040","재생용품 판매점","1348","1348","1","19","2","22","0"
"20204","11","서울시","CS100008","분식전문점","8712","11828","6","690","5","546","3116"
"20204","11","서울시","CS200003","예술학원","8958","9336","4","324","2","190","378"
"20204","11","서울시","CS200012","법무사사무소","2270","2270","1","22","1","14","0"
"20204","11","서울시","CS200015","세무사사무소","6619","6619","2","132","1","54","0"
"20204","11","서울시","CS200016","당구장","3589","3651","5","196","4","152","62"
"20204","11","서울시","CS200032","가전제품수리","2913","2915","2","63","1","42","2"
"20204","11","서울시","CS200033","부동산중개업","40911","40950","3","1407","2","802","39"
"20204","11","서울시","CS200041","사진관","5546","5565","4","202","1","75","19"
"20204","11","서울시","CS200044","여행사","7082","7088","1","56","2","126","6"
"20204","11","서울시","CS300005","주류도매","930","930","3","29","1","5","0"
"20204","11","서울시","CS300011","일반의류","50998","51100","3","1295","3","1428","102"
"20204","11","서울시","CS300027","섬유제품","2980","2983","2","46","1","37","3"
"20204","11","서울시","CS300038","자동차부품","3757","3762","2","71","1","47","5"
"20204","11","서울시","CS100001","한식음식점","49522","56822","5","2585","4","2269","7300"
"20204","11","서울시","CS200013","기타법무서비스","2172","2172","4","86","1","21","0"
"20204","11","서울시","CS200022","복권방","928","928","4","38","1","10","0"
"20204","11","서울시","CS200024","스포츠클럽","3147","3329","5","172","3","100","182"
"20204","11","서울시","CS200026","자동차미용","1483","1595","6","88","3","54","112"
"20204","11","서울시","CS200027","모터사이클수리","625","636","2","12","2","13","11"
"20204","11","서울시","CS200046","의류임대","649","650","3","17","4","26","1"
"20204","11","서울시","CS200047","가정용품임대","1030","1030","3","34","2","22","0"
"20204","11","서울시","CS300018","의약품","7655","8182","2","180","1","100","527"
"20204","11","서울시","CS300024","운동/경기용품","3525","3528","3","91","2","59","3"
"20204","11","서울시","CS300025","자전거 및 기타운송장비","861","861","2","13","1","11","0"
"20204","11","서울시","CS300041","예술품","1759","1759","3","57","1","25","0"
"20204","11","서울시","CS300043","전자상거래업","21401","21415","6","1241","3","562","14"
"20203","11","서울시","CS200005","스포츠 강습","6448","6738","3","215","2","160","290"
"20203","11","서울시","CS200009","동물병원","935","945","2","14","1","6","10"
"20203","11","서울시","CS200010","변호사사무소","4554","4554","3","125","1","63","0"
"20203","11","서울시","CS200034","여관","3060","3084","3","81","5","142","24"
"20203","11","서울시","CS200036","고시원","155","155","10","15","7","10","0"
"20203","11","서울시","CS300002","편의점","2168","8792","5","432","4","314","6624"
"20203","11","서울시","CS300010","반찬가게","8490","8741","3","293","2","210","251"
"20203","11","서울시","CS300021","문구","4082","4555","1","51","1","57","473"
"20203","11","서울시","CS100005","제과점","4103","6039","4","264","4","226","1936"
"20203","11","서울시","CS100006","패스트푸드점","2497","5513","6","331","4","199","3016"
"20203","11","서울시","CS100007","치킨전문점","2698","6853","6","396","5","308","4155"
"20203","11","서울시","CS200007","치과의원","5072","5072","1","58","1","42","0"
"20203","11","서울시","CS200014","회계사사무소","865","865","1","12","3","22","0"
"20203","11","서울시","CS200019","PC방","1742","1937","3","60","6","108","195"
"20203","11","서울시","CS300006","미곡판매","3283","3283","1","47","1","32","0"
"20203","11","서울시","CS300014","신발","5097","5164","3","152","3","140","67"
"20203","11","서울시","CS300028","화초","5456","5494","3","140","2","87","38"
"20203","11","서울시","CS300029","애완동물","1596","1654","5","84","3","56","58"
"20203","11","서울시","CS300032","가전제품","2642","2642","2","47","2","50","0"
"20203","11","서울시","CS300037","중고차판매","833","833","2","20","2","13","0"
"20203","11","서울시","CS100002","중식음식점","5107","5677","4","247","5","253","570"
"20203","11","서울시","CS200006","일반의원","9439","9439","2","172","1","104","0"
"20203","11","서울시","CS200021","기타오락장","1538","1671","5","79","7","111","133"
